id;description;VIO
857825717589186;Ich zitiere mal:   Jose Suarez Ihr Dummen Menschen !!!!!!!!!!!!!!!! Das Bundesland mit den wenigsten Migranten Demonstieren gegen Ausländer. Wie wenig Gehirn habt Ihr ???? --------Dieser Kommentar wurde vorher von Jose Suarez hochgeladen. Gleicher Mann beschwert sich jetzt, dass er beleidigt wird. Finde den Fehler!!;nothing
876295659075525;Tilo Sarrazin hat ja so etwas von Recht !!! Deutschland ist auf dem Weg in  Verwahrlosung. Tolle Politiker.;nothing
861993987172359;ja wir sind alle nazis. von haus aus. weil wir deutsche sind und uns gegen die vermischung zur wehr setzen.;nothing
982984625073294;Herr Vogel! Wenn die soviel Geld verdienen dann sollen sie gefälligst um ihr Land kämpfen und es wieder aufbauen. Unsere ältere Generation haben es auch geschafft, die sogenanten Truemerfrauen. Und die müssen jetzt wieder zusehen wie alles wieder zerstört wird? Macke oder was? Wieso nehmen sie denn keine Kriegsflüchtlinge auf. Und wenns nur mal so 10 Mann fürs erste sind. Die die an ungarischen Grenze gestern für Gewalt sorgte und unsere Polizisten mit Steinen beworfen haben.  Die passen bestimmt in ihr Schema.;nothing
1065548110150278;gleich das eiserne kreuz verleihen;nothing
972138652824558;Die gute, staatlich finanzierte, Gewalt.;nothing
888009634570794;Die FN haben im Vergleich zu den letzten Wahlen nur unwesentlich zugelegt: http://www.sueddeutsche.de/politik/wahlen-in-frankreich-konservative-ump-klar-vor-dem-front-national-1.2405905;nothing
856848297686928;"Stolz auf Dresden??? DU bist stolz auf Dresden? Ich SCHÄME mich für euch. ihr macht den Ruf unserer schönen Stadt kaputt!!!! 'Nur wegen euren Befindlichkeiten, euren Quengelspaziergängen, eurem ""Ich will das jetzt sofort haben"" Gerede geht Dresden als Kulturhistorische Stadt eurem rechten Gelaber unter. PFUI! Und ihr? Jeder, der nicht Pegida hinterherläuft ist bei der Antifa, ihr seid kein Stück besser. Ihr könnt nur beschuldigen und meckern. Ist einer von euch AKTIV in einer Partei????? Tretet doch alle ein und nehmt dann an der DEMOKRATIE teil!";nothing
856895807682177;https://www.youtube.com/watch?x-yt-ts=1421914688&v=uc7ZK3j6vyM&x-yt-cl=84503534#t=407;nothing
1008143175890772;Jetzt mal unabhängig vom Sinn der Bundeswehreinsätze ist der Slogan daneben ein guter Denkansatz für die demokratiefeinlichen Antifa-Aktivisten.;nothing
1012993685405721;Es war schon immer nur für Dumme.;nothing
985366054835151;Sachsenspiegel eben sagt 5000. Ja genau;nothing
993934210645002;"Nicht alle"" Hartzer"" sollte man so verurteilen.Jeder kann in die Situation kommen.....!Das sollte man nie vergessen!";nothing
991251754246581;Macht  weiter so. ....;nothing
982937785077978;"Es fehlt eine klare für alle erkennbare rechtsstaatliche Linie.
Alle die nicht registriert und illegal eingereist sind sollten sofort ihren Status als Asylbewerber verlieren und müssen innerhalb von 24h ausgewiesen werden. Das wäre ein klare Ansage denen gegenüber die meinen sie könnten illegal ins Schlaraffenland einreisen.";nothing
1134086846629737;Merkel - völlig nutzlos;nothing
855025964535828;??;nothing
1123634694341619;Da kann er auch froh sein, aber hoffentlich nicht mehr lange.;nothing
1007262502645506;Wer das wohl gewesen sein wird : Die Geister, die ich rief......! Kein Wunder, die Linksextremisten werden gegen alle diejenigen ausgespielt, die die ganze Asylchaospolitik  nicht haben wollen und auf die Straße gehen. Jetzt denken sie, sie können sich alles erlauben und zeigen ihr wahres Gesicht, hier kommt der Bumerang zurück, zu denen, die sie benutzt und gewähren lassen haben. Makaber ist, dass ausgerechnet die Bundeswehr im Asylchaos den sogenannten Flüchtlingen hilft. Und jetzt so etwas. Wie passt das zusammen?  Ich verstehe das nicht. Es ist in jeder Hinsicht eine verabscheuungswürdige Tat hirnloser Idioten.;nothing
1063746473663775;Bei meiner kleinen in der Schule wurde eine Deutscharbeit nicht geschrieben, weil sich ein türkisches Mädchen nicht  darauf vorbereitet hat. Eine andere Türkin kommt meistens erst zur dritten Stunde. Den Eltern ist das egal. Das ist wohlgemerkt eine Grundschule!! Außerdem wurde da ein Kind mit einem Messer verletzt, weil es Streit mit einem Asylkind, 9 Jahre alt, hatte. Wo soll das Enden?;nothing
856937417678016;https://www.facebook.com/photo.php?fbid=765459976865803&set=a.291332920945180.69266.100002054220883&type=1;nothing
1007318939306529;Herr Putin, großartig!!!!! Geillllll;nothing
876478079057283;Europa  hat im Süden das Mittelmeer , zwischen Griechenland und der Türkei ist  ein Fluß und zwischen Bulgarien und der Türkei eine MaUER  ....   im  Süden die Boote müssen direkt nach Afrika zurück und von der Türkei alle  LKW genau kontrolliert werden;nothing
968541276517629;"Das stimmt. Empathie und Hilfsbereitschaft kann man nicht und soll man nicht erzwingen... ,auch kann keiner heutige Generationen für irgendetwas verantwortlich machen was mal war und was jetzt durch die Politik ist...
Es zeigt natürlich auch den Charakter , die Werte und die Erziehung eines Menschen, wenn er keine Empathie und Hilfsbreitschaft aufbringen kann. Natürlich darf es sogar egal sein... Aber Hetzen, dass ist das letzte.";nothing
1070702322968190;Vielleicht sollte man Albanien wieder von der Liste der sicheren Herkunftsstaaten streichen. Die Neuankömmlinge könnten dann artgerecht zusammen mit Afghanen untergebracht werden.;nothing
1057699577601798;Frankreich  sagte auch nein zu Merkel;nothing
876363285735429;Wenn auch nur ein einizger deswegen weniger kommt.....dann hat es sich gelohnt und nun schreit wieder....Deutschland soll schön bunt sein, dass macht Spaß und Bombenstimmung, wie in Braunschwaich und Bremen.;nothing
925415830830174;"[@IND] 

Ich bin nicht aus Frankfurt aber ich würde dir empfehlen mal die Einheimische Presse zu lesen dann reden wir nochmal wer keinen Plan hat.

PESSEARTIKEL Frankfurter Rundschau

Rund 21 Prozent aller Frankfurter sind zum Jahresende als Deutsche mit ausländischen Wurzeln gemeldet gewesen. Bei den Kindern und Jugendlichen betrug die Zahl derer, die einen sogenannten Migrationshintergrund haben, sogar knapp über 50 Prozent. Diese Zahlen sind so hoch wie nie zuvor. Grund ist ein neues Verfahren der Datenerhebung, wie aus einer Mitteilung der Stadt hervorgeht. Nach der alten Methode hatten die Statistiker nur knapp 15 Prozent als Deutsche mit ausländischen Wurzeln registriert.

Da kommen dann noch die Migranten ohne deutschen Pass dazu.

Die Statistiker haben ermittelt, dass der Anteil der Deutschen mit Migrationshintergrund in den Stadtteilen sehr unterschiedlich ist: Am höchsten ist er am Frankfurter Berg mit knapp 30 Prozent, am niedrigsten in Harheim mit rund elf Prozent. Der größte Teil stammt aus der Türkei, viele Frankfurter kommen aus Polen, Marokko, der Russischen Förderation und Iran. Daneben leben in Frankfurt fast 180 000 Ausländer, sie stellen 26,3 Prozent der Bevölkerung.";nothing
1134126869959068;Will keinen kennen lernen!!!!!;nothing
998379966867093;Dazu gibt es enen Beitrag auf dieser Seite!;nothing
857448487626909;"Also die Nachrichten zeigen wie wichtig PEGIDA ist. Macht weiter!
https://de.nachrichten.yahoo.com/is-dschihadisten-rufen-neuen-anschl%C3%A4gen-170656475.html";nothing
1035364076502015;Danke super weiter so meine stimme habt ihr vor allem nach Köln das War doch nur der Anfang.;nothing
856768477694910;"Hab grad da oben gelesen: Wixen gegen Rechts. Hmmm... bedeutet das, dass die sich mit nem Adolf Bildchen einen runterholen? Oder sich gegenseitig in die Ohren flüstern: ""Adolf, ich komm gleich"" :D";nothing
945830395455384;Schaut sie mal in Hamburg an.;nothing
1010272865677803;Beispiele knapp an uns vorbeigegangener Attentate gefällig ??? http://www.welt.de/politik/ausland/article112041964/Die-Angst-dass-das-Glueck-Deutschland-mal-verlaesst.html;nothing
1064996736872082;"Gerry Zuhlig  Der Erste Weltkrieg 17 Millionen Tote (verursacht durch Nicht-Muslime)
2. Der Zweite Weltkrieg 50-55000000 tot (verursacht durch Nicht-Muslime)
3. Nagasaki Atombomben 200.000 Tote (verursacht durch Nicht-Muslime)
4. Der Krieg in Vietnam mehr als 5 Millionen Tote (verursacht durch Nicht-Muslime)
5. Der Krieg in Bosnien / Kosovo mehr als 500.000 Toten (verursacht Nicht-Muslime)
6. Krieg im Irak (bisher) 1.200.000 Todesfälle (verursacht Nicht-Muslime)
7. Afghanistan, Burma usw. (verursacht durch Nicht-Muslime)
Du denkst immer noch, dass der Islam ist das Problem ?!
Und wenn zu ihnen gesagt wird: ""verursachen keine Korruption auf der Erde"", sagen sie: ""Wir sind Friedensmacher, aber Reformer."" [02.11]";nothing
1063586937013062;Das ist ihr gutes recht. Bei frau Merkel haben die ja narrenfreiheit.;nothing
1010738505631239;Jo!....der guckt auch so entschlossen;nothing
885322288172862;Die DDR lebt.;nothing
1065798800125209;genau weiter so;nothing
876246939080397;"Ich nenne die  Arbeitsagentur ""schädlich"". Schädlich kaum den Leuten die Arbeit suchen, auch Arbeit zu beschaffen. Schädlich sich nur noch selber zu verwalten. Schädlich sich  Arbeitsagentur  noch nennen zu dürfen.";nothing
1152509131454175;Da war sie wieder.Merkelnazidiktatur 2016.;nothing
881996371838787;Den Menschen , welche sich der Folgen und Auswirkungen der ungesteuerten Zuwanderung nicht bewusst sind,aufgrund ihrer schöngeistigen,naiven und idealistischen Denkweise, möchte ich empfehlen, die Sozialstruktur von Stadtteilen mit hoher Migrantendichte zu studieren. Würden diese Bezirke autark und autonom existieren wollen , könnte dort, heute schon keine Normalgesellschaft mehr funktionieren. Ein Stadtteil wie Berlin Neukölln mit einer Migrantenquote (mit Hintergrund) von über 50 %, benötigt einen Bezirkshaushalt von703 Millionen Euro, davon sind 416 Millionen Transferleistungen (59 Prozent). Über 70% der Migranten dort (1te,2t, 3te Generation) besitzt keine Ausbildung und über 50% sind dauerhaft von Sozialleistungen abhängig.Bei diesem wachsenden Potential an Menschen in Deutschland , kann sich jeder die Folgen für sich und seine Nachkommen ausmalen. Neukölln gehört leider schon zu Deutschland und Neukölln ist kein Phänomen, ob Duisburg- Marxloh, Hamburg- Wilhelmsburg oder Köln- Chorweiler , all diese Stadtteile weisen eine negative Bilanz auf. Ich weiß, viele Menschen blicken mit Multi-Kulti- Augen auf die Welt und übersehen bei dem vielen bunten Licht ,oft die Schatten der Migrationspolitik. Jene sind meist auch absolut resistent gegen Logik , Realismus, Rationalität und faktische Argumentation.;nothing
856802131024878;[@IND] - genau DIESE Kommentare sind hier absolut Fehl am Platz! Versuch es mal bei der NPD. Vielleicht hast' da mehr Glück.;nothing
882013901837034;Respekt, solche Menschen wie sie braucht unser Land und davon sehr, sehr viele, sonst ist es bald vorbei mit Deutschland;nothing
1012984978739925;WIDA? WYRA?NIE PO FIZJONOMII I? ?YDZI EUROPEJSCY PRZEZ 2000 LAT WYMIESZALI SI? GEBETYCZNIE Z NARODAMI EUROPY...SCHUSTER NIE JEST TU WYJ?TKIEM - TYLKO DU?E USZY S? CHAREKTERYSTYCZNE SEMITOM...ABSTRACHUJ?C - STANOWISKO PRZEDSTAWICIELI ?YDÓW NIE JEST JEDNOLITE - W TYM WYPADKU FAKTYCZNIE MO?E ISTNIE? OBAWA I? DU?A IMIGRACJA I WYSOKA ROZRODCZO?? NARODÓW ISLAMU MO?E IM Z CZASEM ZAPEWNI? WI?KSZE WP?YWY NA POLITYK?  KRAJÓW W KTÓRYCH ZAMIESZKALI ORAZ ZWI?KSZY? ?RÓD?A FINANSOWANIA FANATYKÓW TERRORYZMU I RADYKA?ÓW ISLAMU CO TAK?E BEZPO?REDNIO MO?E UDERZY? NIE TYLKO.W ?YDÓW ROZSIANYCH PO ?WIECIE , ALE ZWI?KSZY? ZAGRO?ENIE DLA PA?STWA IZRAEL...;nothing
1134071959964559;Wen meint sie die im Bundestag sitzen ? ??????????;nothing
993953270643096;Nur das die Maut ein langsamer Vorgang ist, der Flüchtlingssoli wird über Nacht zuschlagen wie ein Hammer;nothing
982654005106356;Gibt genug Möglichkeiten Markus.;nothing
945837645454659;"Offensichtlich wollen nichtmal seinesgleichen mit Gott reden, so dass er sich hier Beachtung sucht... :D Vielleicht hätte er es besser mal mit ""Allah"" versuchen sollen... ;)";nothing
857709690934122;wie gesagt... in ca 1-2 Monaten kennt euch kein Mensch mehr.;nothing
1105439159494506;von wegen ! die sollen sich mal alle vom Acker machen;nothing
876317142406710;na wenn das mal so stimmen würde, wär das schon mal ein Anfang vom Ende der Zuwanderungsflut...;nothing
882752435096514;flüchtling aus marokko, aha..... is dort krieg?;nothing
1095915697113519;Die wollen alle zu Mama????;nothing
963539567017800;Was für eine dumme Aussage.;nothing
1035134359858320;Karl Heid Was für ein Blödsinn.;nothing
856828384355586;Wenn ihr eure Energien mal in Bildung investieren würdet.;nothing
858387757532982;Ihr könnt die Pegida und Co.verbieten gegen demonstrieren aber die Herzen der Deutschen werdet Ihr nie brechen;nothing
1063666147005141;Es gibt also doch einen Zusammenhang zwischen der Intelligenz der Bewohner und der Zustimmung zu Merkels Asylpolitik. Die bösen Sachsen, eine Schande !!!!!;nothing
856947931010298;Carsten de la Porte reicht Dir diese Angabe?;nothing
1035569186481504;"Herbert Bach!
Drück dich mal bitte etwas genauer aus!
Was meinst du mit dem ""auf den Kopf gefallen"" ?";nothing
989190287786061;Ich bin so froh, dass ich hier in Sachsen lebe. Hier hat man wenigstens noch ein klein wenig Hoffnung.;nothing
1007136869324736;??????;nothing
993966050641818;Niemand hat die Absicht Einen Flughafen zu errichten;nothing
1012268448811578;https://m.facebook.com/story.php?story_fbid=938227992921474&id=100002028462305 fein, nix besser als die IS;nothing
1134335326604889;Habe shon vielmals gemacht, Frau Merkel ! Glauben Sie mir- ich will nicht mehr.;nothing
1097871493584606;Respekt für Russland ,sich mit sowas.........!;nothing
855583151146776;toleranz heisst nicht seine werte zu verraten;nothing
982679685103788;Ungarn,ein vorbild für den rest Euro. Zur Info:es warten noch 4Mill.Sir.;nothing
1063253910379698;Und wer kommt für die Kosten auf???Genau das übernimmt gern der deutsche Michel.;nothing
856863927685365;"Interessant dass pegidawatch alle Kommentare löscht die nicht ihrer Meinung sind. Seit 10 min dürfen auch ""nicht-liker"" keine Kommentare mehr schreiben.";nothing
1064308590274230;https://www.youtube.com/watch?v=G2t6PQTOFBk;nothing
855041137867644;Viele sind wach geworden u d wenn n die Einwanderungspolitik sich nicht ändert werden dadurch immer mehrfach.  Der Anfang ist gemacht , nutzen wir das.;nothing
972176526154104;Das kann ich auch nicht glauben.;nothing
857743170930774;Man liest was man gerne glauben möchte....und sei es noch so ein Schrott wie Produkte aus dem Kopp Verlag...das Sprachrohr der Realitätsverweigerer;nothing
858384077533350;das wird sich zeigen...am Montag^^;nothing
982751808429909;Das ist ja wohl nicht mehr auszuhalten !!!  Das sind 80 DEUTSCHE  Schicksale, das tut mir leid für diese Leute. Danke für die Info.;nothing
985440364827720;Aber euch glaubt jemand dass ihr nur besorgt seid?^^;nothing
882702818434809;Bestimmt wenigstens mit der rechten Hand.;nothing
993995337305556;ach da wird sicher mal nebenbei de mwst angehoben oder dor sprit geht wieder uff de 1.70 da wird das dann genutzt, hat ja mit soli nix zu tun aber ihr geld holen die sich schon;nothing
855002841204807;Tolles Video weiter so!;nothing
960927883945635;Sagt ein Karnir Heyak ... mit ne Fake Profil;nothing
